idAnimale,measurement_date,fat,protein,casein,lactose,sfa,ufa,newly_fa,mixed_fa,preformed_fa,c18_0,c18_1,ph,freezing,rennet,k20,a30,iac,scc,bhba,urea,acetone,ec,calving_date,lactation,DIM,scc_log,fat_protein_ratio,casein_protein_ratio,ufa_sfa_ratio,lactation_stage,parity_group
-9223372036835117056,2025-12-05,3.62,3.2,2.5,4.82,2.397,1.005,0.767,1.211,1.031,0.25,0.857,6.64,-0.535,23.66,7.1,10.68,96,98,0.04,19.4,0.03,915.8,2025-04-03,1,246,1.99563519459755,1.13125,0.78125,0.41927409261577,late,primiparous
-9223372036835111936,2024-10-31,3.32,3.19,2.51,4.8,1.948,1.047,0.7,1.186,1.152,0.256,0.477,6.69,-0.525,22.12,5.34,7.02,96,128,0.13,17.2,0.09,8880,2024-08-31,1,61,2.11058971029925,1.04075235109718,0.786833855799373,0.537474332648871,mid,primiparous
-9223372036835101696,2022-07-08,3.41,3.17,2.55,4.92,2.166,1.072,0.663,1.026,1.429,0.344,1.055,6.6,-0.526,25,7,24,99,12,0.14,16.39,0.11,804,2022-05-08,1,61,1.11394335230684,1.07570977917981,0.804416403785489,0.494921514312096,mid,primiparous
-9223372036835050496,2024-08-22,4.14,3.11,2.48,4.92,2.32,1.416,0.675,1.248,1.788,0.395,0.866,6.63,-0.521,26.87,6.21,4.64,93,134,0.06,23.3,0.06,7968,2024-01-04,1,231,2.13033376849501,1.33118971061093,0.797427652733119,0.610344827586207,late,primiparous
-9223372036835049472,2024-04-09,3.31,3.31,2.65,5.03,1.993,0.995,0.715,1.076,1.168,0.287,0.525,6.67,-0.523,18.49,4.1,15.16,101,15,0,25.9,0.03,7808,2024-02-05,1,64,1.20411998265592,1,0.800604229607251,0.499247365780231,mid,primiparous
-9223372036835047424,2025-05-22,4.13,3.87,3.1,4.8,2.302,1.424,0.867,1.337,1.463,0.317,0.798,6.62,-0.542,22.87,4.5,14.41,98,28,0.14,11.6,0,8768,2024-07-30,1,296,1.46239799789896,1.0671834625323,0.801033591731266,0.618592528236316,late,primiparous
-9223372036835023872,2024-12-05,3.76,3.45,2.71,4.53,2.158,1.234,0.772,1.277,1.322,0.269,0.621,6.66,-0.527,19.92,4.57,11.81,99,41,0.04,20.2,0.01,9840,2024-04-28,3,221,1.6232492903979,1.08985507246377,0.785507246376812,0.571825764596849,late,mature_multiparous
-9223372036834983936,2025-02-11,4.03,3.39,2.69,4.82,2.407,1.228,0.892,1.373,1.349,0.296,0.702,6.66,-0.525,20.5,5.11,11.43,98,13,0,25,0,8416,2024-09-30,1,134,1.14612803567824,1.18879056047198,0.793510324483776,0.510178645616951,mid,primiparous
-9223372036834982912,2025-10-15,3.23,4.05,3.25,4.98,1.646,1.269,0.583,0.921,1.44,0.305,0.733,6.78,-0.535,15.01,0.98,27.44,106,97,0.04,21.4,0.01,8208,2025-01-31,2,257,1.9912260756925,0.797530864197531,0.802469135802469,0.770959902794654,late,second_parity
-9223372036834981888,2026-01-20,4.11,3.3,2.59,4.65,2.503,1.206,0.944,1.34,1.4,0.302,0.667,6.68,-0.518,25.18,5.9,5.31,94,62,0.12,19,0.02,8656,2025-09-26,2,116,1.79934054945358,1.24545454545455,0.784848484848485,0.481821813823412,mid,second_parity
-9223372036834973696,2024-04-08,3.6,3.24,2.59,5.08,1.997,1.252,0.73,1.062,1.49,0.352,0.746,6.56,-0.525,13.04,2.13,32.6,109,74,0.02,24.8,0.02,7712,2024-03-16,1,23,1.8750612633917,1.11111111111111,0.799382716049383,0.626940410615924,early,primiparous
-9223372036834970624,2025-05-18,3.7,3.51,2.8,4.83,2.096,1.242,0.765,1.193,1.236,0.257,0.627,6.73,-0.521,18.63,3.75,16.16,101,90,0.06,26.9,0.05,8592,2024-10-17,1,213,1.95904139232109,1.05413105413105,0.797720797720798,0.592557251908397,late,primiparous
-9223372036834957312,2025-01-21,4.37,3.93,3.14,4.93,2.502,1.44,0.916,1.399,1.651,0.337,0.795,6.57,-0.539,17.19,3.34,20.69,103,22,0.06,17.8,0.07,7840,2024-05-10,1,256,1.36172783601759,1.11195928753181,0.798982188295165,0.575539568345324,late,primiparous
-9223372036834955264,2024-07-01,3.4,3.49,2.8,4.79,1.99,1.078,0.712,1.122,1.249,0.253,0.503,6.63,-0.525,24.59,4.37,15.26,97,16,0.04,16.4,0.01,8880,2024-01-09,1,174,1.23044892137827,0.974212034383954,0.802292263610315,0.541708542713568,mid,primiparous
-9223372036834954240,2024-12-11,4.56,3.31,2.62,4.79,2.798,1.316,1.089,1.632,1.419,0.328,0.725,6.69,-0.529,22.66,5.68,4.1,95,155,0.08,22.1,0,8288,2024-07-08,1,156,2.19312459835446,1.37764350453172,0.79154078549849,0.470335954253038,mid,primiparous
-9223372036834917376,2025-01-23,4.31,3.55,2.78,4.87,2.579,1.309,0.986,1.539,1.414,0.394,0.647,6.57,-0.531,21.9,4.47,16.49,99,238,0.09,8.7,0.05,8320,2025-01-11,2,12,2.37839790094814,1.21408450704225,0.783098591549296,0.507561070182241,early,second_parity
-9223372036834916352,2024-11-05,4.41,3.73,2.97,4.66,2.691,1.288,1.068,1.535,1.441,0.414,0.671,6.64,-0.513,15.73,2.08,30.8,107,555,0,19.2,0.01,8240,2024-10-27,2,9,2.74507479158206,1.18230563002681,0.796246648793566,0.478632478632479,early,second_parity
-9223372036834904064,2025-01-10,2.77,2.95,2.29,5.01,1.543,0.956,0.594,0.935,1.022,0.299,0.419,6.69,-0.525,20.11,5.43,10.13,98,19,0.08,19.9,0,8656,2024-12-14,2,27,1.30102999566398,0.938983050847458,0.776271186440678,0.619572261827609,early,second_parity
-9223372036834846720,2024-10-09,3.46,3.17,2.5,4.65,1.88,1.242,0.531,1.039,1.481,0.32,0.683,6.64,-0.517,28.27,6.12,3.37,91,145,0.04,12.8,0.01,9040,2024-07-23,1,78,2.16435285578444,1.09148264984227,0.788643533123028,0.66063829787234,mid,primiparous
-9223372036834845696,2024-10-15,3.25,2.87,2.23,4.99,1.672,1.26,0.472,0.795,1.657,0.405,0.801,6.56,-0.531,15.67,3.01,29.01,106,20,0.11,25.1,0.08,8544,2024-09-30,1,15,1.32221929473392,1.13240418118467,0.777003484320557,0.753588516746411,early,primiparous
-9223372036834836480,2025-10-23,2.6,3.14,2.43,4.89,1.474,0.873,0.638,0.982,0.767,0.186,0.439,6.8,-0.528,22.8,5.2,10.25,97,54,0.01,26.2,0,9296,2025-09-15,2,38,1.74036268949424,0.828025477707006,0.773885350318471,0.592265943012212,early,second_parity
-9223372036834781184,2025-02-11,3.83,3.56,2.82,4.96,2.287,1.168,0.868,1.29,1.329,0.315,0.601,6.63,-0.534,21.02,4.83,11.36,98,23,0.1,21.2,0.06,8272,2025-01-03,1,39,1.38021124171161,1.07584269662921,0.792134831460674,0.510712724092698,early,primiparous
-9223372036834780160,2025-03-06,4.73,3.25,2.55,4.73,2.687,1.58,0.948,1.593,1.837,0.468,1.136,6.58,-0.525,24.15,6.58,9.05,95,21,0.19,26.9,0.12,8576,2025-02-07,1,27,1.34242268082221,1.45538461538462,0.784615384615385,0.588016375139561,early,primiparous
-9223372036834778112,2022-01-19,4.36,3.37,2.71,4.85,2.644,1.291,0.945,1.476,1.462,0.337,0.765,6.61,-0.531,24.7,6.64,2.6,93,16,0.2,21.3,0.07,8432,2021-09-17,1,124,1.23044892137827,1.29376854599407,0.804154302670623,0.488275340393343,mid,primiparous
-9223372036834768896,2024-11-05,3.74,3.18,2.5,5.01,2.209,1.165,0.827,1.301,1.315,0.301,0.605,6.66,-0.528,22.92,5.94,7.6,96,66,0.11,25.3,0.07,8192,2024-07-25,1,103,1.82607480270083,1.17610062893082,0.786163522012579,0.527387958352196,mid,primiparous
-9223372036834752512,2024-04-29,4.11,3.31,2.65,5.09,2.291,1.418,0.829,1.156,1.734,0.42,0.948,6.63,-0.531,18.54,4.14,21.18,102,29,0.07,28.6,0.02,7744,2024-03-29,1,31,1.47712125471966,1.2416918429003,0.800604229607251,0.618943692710607,early,primiparous
-9223372036834713600,2024-12-19,4.22,3.23,2.55,4.83,2.486,1.32,0.93,1.412,1.438,0.322,0.675,6.63,-0.528,21.59,5.49,7.61,97,10,0.05,25.2,0.01,8624,2024-10-08,1,72,1.04139268515823,1.30650154798762,0.789473684210526,0.530973451327434,mid,primiparous
-9223372036834712576,2024-12-20,2.95,3.32,2.58,4.61,1.658,1.004,0.584,1.015,1.01,0.209,0.393,6.77,-0.523,24.88,5.58,3.17,93,6,0.03,16.2,0.03,9824,2024-09-26,1,85,0.845098040014257,0.88855421686747,0.77710843373494,0.605548854041013,mid,primiparous
-9223372036834704384,2023-11-15,3.67,2.76,2.15,4.72,2.348,0.965,0.827,1.436,1.102,0.302,0.456,6.54,-0.53,24.3,6.69,7.67,95,27,0.05,16.9,0.01,9568,2023-09-19,2,57,1.44715803134222,1.32971014492754,0.778985507246377,0.410988074957411,early,second_parity
-9223372036834648064,2024-12-11,4.26,3.42,2.67,4.69,2.537,1.306,0.82,1.525,1.583,0.364,0.79,6.62,-0.535,24.09,6.25,7.03,95,212,0.25,29.3,0.14,9232,2024-09-20,1,82,2.32837960343874,1.24561403508772,0.780701754385965,0.514781237682302,mid,primiparous
-9223372036834647040,2024-10-30,3.5,3.14,2.46,4.84,2.079,1.078,0.774,1.18,1.207,0.321,0.455,6.64,-0.525,17.6,4.2,17.43,102,19,0.03,24.7,0.1,8544,2024-09-04,1,56,1.30102999566398,1.11464968152866,0.78343949044586,0.518518518518518,early,primiparous
-9223372036834644992,2025-04-03,3.75,3.36,2.7,5.04,2.265,1.118,0.885,1.239,1.262,0.283,0.592,6.68,-0.524,21.58,5.38,6.79,96,37,0.06,24,0.03,7920,2024-12-22,1,102,1.57978359661681,1.11607142857143,0.803571428571429,0.493598233995585,mid,primiparous
-9223372036834643968,2024-08-30,3.51,3.28,2.63,4.86,1.984,1.185,0.603,1.099,1.461,0.285,0.66,6.61,-0.516,22.18,5,13.44,98,39,0.04,24.2,0.01,8320,2024-01-16,1,227,1.60205999132796,1.07012195121951,0.801829268292683,0.597278225806452,late,primiparous
-9223372036834642944,2024-07-14,4.21,3.34,2.67,4.74,2.311,1.489,0.743,1.177,1.875,0.41,0.932,6.58,-0.524,20.55,3.76,18,100,83,0.04,30.7,0.02,8480,2024-02-01,2,164,1.92427928606188,1.26047904191617,0.79940119760479,0.644309822587624,mid,second_parity
-9223372036834605056,2025-12-01,3.55,3.35,2.58,4.78,2.53,0.746,0.956,1.361,0.725,0.264,0.709,6.56,-0.527,17.23,3.01,36.18,108,12,0.04,22.4,0.05,884.8,2025-11-17,1,14,1.11394335230684,1.05970149253731,0.770149253731343,0.294861660079051,early,primiparous
-9223372036834508800,2024-02-23,3.74,3.29,2.64,4.81,2.222,1.155,0.733,1.342,1.306,0.257,0.622,6.55,-0.523,19.23,3.54,21.24,102,44,0.05,13.8,0.03,8672,2023-05-05,2,294,1.65321251377534,1.13677811550152,0.802431610942249,0.51980198019802,late,second_parity
-9223372036834468864,2025-05-29,6.25,4.02,3.28,4.89,3.357,2.281,1.015,1.885,2.514,0.563,1.385,6.52,-0.532,12.4,0.15,38.76,111,264,0.01,37,0,7456,2024-07-29,1,304,2.42324587393681,1.5547263681592,0.81592039800995,0.679475722371165,late,primiparous
-9223372036834451456,2025-06-11,5.33,3.91,3.17,4.81,2.535,2.273,0.776,1.289,2.477,0.462,1.465,6.63,-0.526,13.17,1.4,29.93,108,35,0.01,26.1,0.06,7680,2024-10-09,1,245,1.55630250076729,1.36317135549872,0.81074168797954,0.896646942800789,late,primiparous
-9223372036834443264,2024-06-06,2.9,2.76,2.18,4.89,1.467,1.15,0.469,0.724,1.438,0.281,0.68,6.57,-0.523,19.98,6.21,9.18,98,16,0.1,18.1,0.07,8624,2024-04-22,1,45,1.23044892137827,1.05072463768116,0.789855072463768,0.783912747102931,early,primiparous
-9223372036834317312,2025-07-22,3.61,3.83,3.03,4.84,2.065,1.194,0.818,1.318,1.126,0.284,0.65,6.74,-0.529,21.82,3.87,21.77,101,164,0.09,20.7,0.02,8672,2025-01-11,3,192,2.21748394421391,0.942558746736292,0.7911227154047,0.57820823244552,mid,mature_multiparous
-9223372036834173952,2024-07-01,3.88,3,2.33,4.52,2.022,1.48,0.552,0.934,2.109,0.494,1.035,6.56,-0.526,20.83,4.7,15.03,99,909,0.23,10,0.26,9296,2024-06-20,2,11,2.95904139232109,1.29333333333333,0.776666666666667,0.731948565776459,early,second_parity
-9223372036834112512,2026-01-08,3.63,2.81,2.21,4.89,2.115,1.162,0.766,1.042,1.387,0.351,0.652,6.65,-0.526,23.21,6.84,5.49,95,10,0.05,14.4,0.01,8784,2025-12-07,4,32,1.04139268515823,1.29181494661922,0.786476868327402,0.549408983451537,early,mature_multiparous
-9223372036834100224,2023-08-11,4.24,3.76,2.95,4.56,2.494,1.336,0.853,1.505,1.518,0.371,0.857,6.69,-0.529,27.76,5.19,2.9,91,1033,0.11,28.5,0.16,9600,2022-12-04,2,250,3.01452053875792,1.12765957446809,0.784574468085106,0.535685645549318,late,second_parity
-9223372036834013184,2025-12-17,3.49,3.42,2.72,4.91,2.169,0.981,0.819,1.225,1.071,0.211,0.532,6.69,-0.526,21.18,4.65,15.83,99,9,0.07,16.1,0.02,8672,2025-09-30,3,78,1,1.02046783625731,0.795321637426901,0.452282157676349,mid,mature_multiparous
-9223372036833965056,2022-11-07,6.22,3.72,3.04,4.86,3.526,2.088,1.082,1.884,2.683,0.552,1.594,6.48,-0.544,24.07,6.62,9.46,96,369,0.12,18.5,0.03,8096,2022-01-11,1,300,2.568201724067,1.67204301075269,0.817204301075269,0.592172433352241,late,primiparous
-9223372036833935360,2025-12-12,3.32,3.26,2.56,4.7,2.12,0.957,0.663,1.006,1.095,0.333,0.864,6.52,-0.529,26.08,6.72,17.13,97,78,0.13,20,0.2,910.7,2025-07-10,2,155,1.89762709129044,1.01840490797546,0.785276073619632,0.451415094339623,mid,second_parity
-9223372036833904640,2024-02-23,4.1,2.87,2.27,4.76,2.425,1.276,0.795,1.308,1.616,0.386,0.769,6.54,-0.519,19.38,4.65,19.27,101,21,0.07,16.8,0.04,8560,2024-01-14,2,40,1.34242268082221,1.42857142857143,0.790940766550523,0.526185567010309,early,second_parity
-9223372036833862656,2023-04-27,3.59,2.72,2.15,4.81,1.981,1.261,0.643,0.976,1.606,0.428,0.755,6.58,-0.513,21.69,6.11,8.36,97,108,0.1,20.3,0.05,8464,2023-04-07,2,20,2.03742649794062,1.31985294117647,0.790441176470588,0.636547198384654,early,second_parity
-9223372036833837056,2024-11-07,3.43,3.06,2.38,4.65,2.035,1.059,0.781,1.177,1.12,0.261,0.474,6.67,-0.52,22,5.77,7.87,96,161,0.03,19.5,0.01,9296,2024-09-05,2,63,2.20951501454263,1.12091503267974,0.777777777777778,0.52039312039312,mid,second_parity
-9223372036833817600,2022-06-29,3.61,2.63,1.97,4.71,2.049,1.432,0.46,0.953,1.714,0.471,1.34,6.61,-0.511,22.19,7.48,6.62,96,208,0.08,29.1,0.12,849.8,2022-04-17,1,73,2.32014628611105,1.37262357414449,0.749049429657795,0.698877501220107,mid,primiparous
-9223372036833677312,2025-03-31,3.8,3.31,2.64,4.98,2.215,1.213,0.767,1.244,1.473,0.314,0.76,6.63,-0.526,21.24,5.78,7.36,97,57,0.11,25.1,0.04,8096,2024-10-21,1,161,1.76342799356294,1.14803625377644,0.797583081570997,0.547629796839729,mid,primiparous
-9223372036833675264,2024-11-14,4.98,4.38,3.61,4.96,2.839,1.653,0.861,1.639,2.154,0.441,1.078,6.69,-0.545,19.93,2.25,20.28,101,91,0.19,23.1,0.02,7856,2024-03-10,1,249,1.96378782734556,1.13698630136986,0.824200913242009,0.582247270165551,late,primiparous
-9223372036833674240,2025-03-24,4.3,3.53,2.81,4.78,2.546,1.333,0.847,1.407,1.636,0.354,0.796,6.68,-0.536,22.71,4.66,9.17,96,66,0.03,23.3,0.03,8848,2024-08-20,1,216,1.82607480270083,1.21813031161473,0.796033994334278,0.52356637863315,late,primiparous
-9223372036833672192,2024-04-17,3.46,3.1,2.47,5.18,2.001,1.122,0.719,1.104,1.295,0.338,0.597,6.59,-0.517,21.23,5.56,15.17,99,122,0.05,14.3,0.03,7360,2024-02-24,1,53,2.0899051114394,1.11612903225806,0.796774193548387,0.56071964017991,early,primiparous
-9223372036833671168,2025-09-04,4.18,3.56,2.87,4.78,2.344,1.429,0.888,1.309,1.571,0.341,0.835,6.63,-0.529,19.5,4.29,14.7,100,36,0.05,26.2,0,8560,2025-02-11,1,205,1.568201724067,1.17415730337079,0.806179775280899,0.609641638225256,late,primiparous
-9223372036833652736,2025-04-03,2.87,3.23,2.47,4.46,1.833,0.82,0.601,0.864,1.023,0.318,0.769,6.51,-0.512,17.96,3.82,30.03,105,26,0.09,21.5,0.11,881.6,2025-03-20,2,14,1.43136376415899,0.888544891640867,0.764705882352941,0.447354064375341,early,second_parity
-9223372036833565696,2023-05-25,3.54,2.91,2.29,4.67,2.534,0.824,0.859,1.368,0.98,0.27,0.853,6.63,-0.497,24.1,7.8,27,101,160,0.07,10.79,0.04,781.5,2023-03-10,2,76,2.20682587603185,1.21649484536082,0.786941580756014,0.325177584846093,mid,second_parity
-9223372036833516544,2025-01-27,3.76,3.2,2.53,5.13,2.101,1.291,0.714,1.235,1.553,0.375,0.779,6.6,-0.545,23.57,6.56,2.14,94,105,0.28,23.8,0.14,8128,2024-10-16,1,103,2.02530586526477,1.175,0.790625,0.614469300333175,mid,primiparous
-9223372036833449984,2025-02-04,3.41,3.19,2.46,4.65,1.708,1.368,0.421,0.893,1.78,0.42,0.798,6.63,-0.53,18.21,4.47,14.12,100,20,0.08,27.2,0.1,9280,2025-01-25,3,10,1.32221929473392,1.06896551724138,0.77115987460815,0.800936768149883,early,mature_multiparous
-9223372036833406976,2025-10-27,3.71,3.46,2.77,4.86,2.188,1.161,0.869,1.3,1.219,0.3,0.615,6.69,-0.526,19.68,3.65,20.87,102,29,0.06,11.4,0.03,8464,2025-07-23,2,96,1.47712125471966,1.07225433526012,0.800578034682081,0.530621572212066,mid,second_parity
-9223372036833400832,2024-12-18,4.11,3.72,2.93,4.8,2.384,1.324,0.878,1.354,1.435,0.267,0.685,6.72,-0.532,19.86,3.88,11.01,99,30,0.01,21.6,0.02,8576,2024-08-28,1,112,1.49136169383427,1.10483870967742,0.78763440860215,0.555369127516779,mid,primiparous
-9223372036833392640,2025-03-19,3.95,3.23,2.59,5.1,2.171,1.393,0.737,1.055,1.749,0.422,0.873,6.67,-0.527,19.48,4.84,7.71,98,21,0.09,21.1,0.06,7744,2025-02-23,1,24,1.34242268082221,1.22291021671827,0.801857585139319,0.64163979732842,early,primiparous
-9223372036833376256,2024-10-30,3.54,3.87,3.1,4.55,2.329,1.037,0.69,1.136,1.268,0.284,0.949,6.57,-0.518,27.9,6.7,26.9,99,579,0.04,14,0.07,855.9,2024-01-03,1,301,2.76342799356294,0.914728682170543,0.801033591731266,0.445255474452555,late,primiparous
-9223372036833332224,2024-06-05,4.8,3.83,3.08,4.29,2.658,1.674,0.75,1.316,2.275,0.493,1.136,6.66,-0.526,28.74,5.64,5.18,92,250,0.04,20.8,0.07,9584,2023-10-27,2,222,2.39967372148104,1.2532637075718,0.804177545691906,0.62979683972912,late,second_parity
-9223372036833319936,2024-02-13,4.33,3.36,2.71,5.09,2.708,1.201,1.001,1.597,1.359,0.317,0.685,6.55,-0.533,17.16,2.04,32,106,65,0.11,25,0.02,7792,2023-09-24,1,142,1.81954393554187,1.28869047619048,0.806547619047619,0.443500738552437,mid,primiparous
-9223372036833304576,2022-12-02,3.14,2.84,2.2,4.78,1.796,1.037,0.657,0.963,1.161,0.305,0.565,6.66,-0.515,19.19,5.27,12.46,99,20,0.03,16.2,0.01,8944,2022-09-10,1,83,1.32221929473392,1.1056338028169,0.774647887323944,0.57739420935412,mid,primiparous
-9223372036833300480,2023-12-20,3.52,3.3,2.64,4.85,2.206,0.973,0.787,1.23,1.149,0.254,0.467,6.64,-0.524,20.15,4.05,17.53,100,32,0.02,19.1,0.01,8688,2023-09-04,2,107,1.51851393987789,1.06666666666667,0.8,0.441069809610154,mid,second_parity
-9223372036833280000,2025-12-17,3.51,3.14,2.49,4.73,2.132,1.036,0.806,1.125,1.231,0.293,0.56,6.63,-0.515,17.04,3.87,19.87,103,23,0.12,22.1,0.07,8608,2025-09-11,1,97,1.38021124171161,1.11783439490446,0.792993630573248,0.485928705440901,mid,primiparous
-9223372036833262592,2023-01-24,4.11,2.86,2.24,4.83,2.24,1.471,0.68,1.078,1.884,0.443,1.031,6.56,-0.513,22.5,6.67,4.81,95,14,0.06,27.4,0.04,8192,2022-12-02,1,53,1.17609125905568,1.43706293706294,0.783216783216783,0.656696428571429,early,primiparous
-9223372036833132544,2024-02-13,3.88,3.22,2.53,4.92,2.017,1.486,0.586,1.047,1.863,0.409,0.971,6.6,-0.526,19.84,3.92,18.09,101,11,0.1,21.3,0.04,8128,2024-01-06,1,38,1.07918124604762,1.20496894409938,0.785714285714286,0.736737729300942,early,primiparous
-9223372036833076224,2023-11-28,3.18,3.26,2.58,4.88,1.722,1.149,0.574,1.022,1.288,0.304,0.62,6.66,-0.524,25.91,6.14,3.8,93,64,0.01,20.9,0.02,8576,2023-08-02,1,118,1.81291335664286,0.975460122699387,0.791411042944785,0.667247386759582,mid,primiparous
-9223372036833025024,2025-01-23,4.4,3.82,3.01,4.74,2.601,1.368,0.885,1.509,1.566,0.346,0.712,6.64,-0.529,22.22,4.18,14.72,98,32,0.07,32.3,0.06,8416,2024-07-05,2,202,1.51851393987789,1.15183246073298,0.787958115183246,0.525951557093426,late,second_parity
-9223372036832977920,2025-11-11,3.66,3.43,2.72,4.89,2.267,1.036,0.857,1.304,1.128,0.225,0.562,6.73,-0.529,21.25,4.3,13.52,99,12,0.06,14.4,0.01,8816,2025-09-21,1,51,1.11394335230684,1.06705539358601,0.793002915451895,0.456991618879577,early,primiparous
-9223372036832976896,2025-07-25,4.34,2.85,2.26,4.82,2.143,1.775,0.656,1.133,2.017,0.501,1.128,6.57,-0.517,17.92,5.6,14.7,101,38,0.11,18.4,0.1,8176,2025-06-14,2,41,1.5910646070265,1.52280701754386,0.792982456140351,0.828278114792347,early,second_parity
-9223372036832945152,2024-04-08,3.95,3.49,2.75,4.75,2.559,1.006,0.967,1.566,1.151,0.311,0.607,6.68,-0.527,21.93,4.19,17.73,99,7,0.11,24.3,0.06,8512,2024-03-22,2,17,0.903089986991944,1.13180515759312,0.787965616045845,0.393122313403673,early,second_parity
-9223372036832919552,2025-06-18,2.48,2.98,2.35,4.67,1.427,0.845,0.454,0.617,0.908,0.264,0.769,6.68,-0.536,24.8,6.79,2.24,93,33,0.05,17,0.1,955,2025-04-19,3,60,1.53147891704226,0.832214765100671,0.788590604026846,0.592151366503153,early,mature_multiparous
-9223372036832781312,2026-01-21,4.34,3.74,2.93,4.65,3.093,1.002,1.127,1.534,1.004,0.262,0.922,6.63,-0.522,26.9,5.24,15.1,96,938,0.15,17.9,0.11,856.4,2025-09-11,2,132,2.97266559226611,1.16042780748663,0.783422459893048,0.323957322987391,mid,second_parity
-9223372036832774144,2023-09-25,3.03,3.1,2.42,5,1.627,1.108,0.543,0.86,1.322,0.325,0.572,6.61,-0.525,16.79,3.36,20.79,103,10,0.03,25.5,0.03,8032,2023-08-16,1,40,1.04139268515823,0.97741935483871,0.780645161290323,0.68100799016595,early,primiparous
-9223372036832715776,2023-11-24,3.65,2.81,2.24,4.95,2.011,1.283,0.632,1.097,1.635,0.432,0.776,6.53,-0.538,18.4,4.88,17.2,101,12,0.11,23.7,0.09,8544,2023-10-07,1,48,1.11394335230684,1.29893238434164,0.797153024911032,0.637991049229239,early,primiparous
-9223372036832670720,2025-04-21,3.73,3.33,2.63,4.65,2.212,1.153,0.783,1.267,1.318,0.275,0.62,6.59,-0.526,19.93,4.78,12.89,99,84,0.1,21.3,0.06,9216,2024-12-11,2,131,1.92941892571429,1.12012012012012,0.78978978978979,0.52124773960217,mid,second_parity
-9223372036832655360,2024-11-17,4.25,3.46,2.77,4.88,2.441,1.393,0.866,1.371,1.583,0.338,0.754,6.55,-0.523,19.81,5.03,11.04,99,35,0.08,33.9,0.03,7952,2024-03-14,2,248,1.55630250076729,1.22832369942197,0.800578034682081,0.570667759115117,late,second_parity
-9223372036832637952,2024-02-13,4.1,3.56,2.85,4.98,2.329,1.373,0.742,1.336,1.568,0.304,0.821,6.64,-0.529,20.28,3.15,20.6,101,26,0.06,16.2,0.05,8128,2023-10-16,1,120,1.43136376415899,1.15168539325843,0.800561797752809,0.589523400601116,mid,primiparous
-9223372036832512000,2024-04-09,4.49,3.88,3.08,4.86,3.213,0.975,1.102,1.711,1.101,0.272,0.934,6.59,-0.527,24.38,4.95,17.99,98,310,0.05,24.7,0.04,783.9,2023-09-15,1,207,2.49276038902684,1.15721649484536,0.793814432989691,0.303454715219421,late,primiparous
-9223372036832477184,2026-01-19,3.74,3.57,2.8,4.84,2.484,1.024,0.923,1.071,0.995,0.277,0.95,6.62,-0.529,24.22,4.86,13.75,97,59,0.15,18.4,0.18,820.9,2025-12-06,2,44,1.77815125038364,1.04761904761905,0.784313725490196,0.412238325281804,early,second_parity
-9223372036832472064,2025-03-18,3.91,3.71,2.93,4.63,2.223,1.305,0.717,1.314,1.525,0.32,0.813,6.72,-0.512,26.62,6.21,3.61,92,30,0.07,24.5,0,8768,2024-08-29,1,201,1.49136169383427,1.05390835579515,0.789757412398922,0.587044534412955,late,primiparous
-9223372036832468992,2025-02-24,5.12,3.39,2.7,4.66,2.935,1.684,0.984,1.621,1.992,0.408,1.115,6.59,-0.519,18.48,4.73,12.22,100,67,0.06,31,0.06,8352,2024-08-29,1,179,1.83250891270624,1.51032448377581,0.79646017699115,0.573764906303237,mid,primiparous
-9223372036832466944,2025-03-07,4.55,3.76,3.01,4.65,2.674,1.43,1.002,1.52,1.588,0.307,0.863,6.7,-0.52,25.48,5.5,1.19,92,228,0.06,24.3,0.01,8640,2024-10-16,1,142,2.35983548233989,1.21010638297872,0.800531914893617,0.534779356768886,mid,primiparous
-9223372036832460800,2025-05-26,3.44,3.47,2.75,4.88,1.925,1.178,0.779,1.119,1.104,0.246,0.558,6.71,-0.525,21.12,4.23,17.15,100,93,0.03,14.2,0,8768,2024-12-17,1,160,1.9731278535997,0.99135446685879,0.792507204610951,0.611948051948052,mid,primiparous
-9223372036832451584,2025-08-12,3.69,3.07,2.45,4.73,2.244,1.087,0.833,1.295,1.208,0.288,0.59,6.65,-0.52,21.17,5.43,12.07,98,50,0.12,15.2,0.1,8848,2025-07-11,2,32,1.70757017609794,1.20195439739414,0.798045602605863,0.484402852049911,early,second_parity
